0.0304818199,0.0169191557,0.0198912049,0.0245955237,0.0261792513,0.0206398865
0.0234263151,0.0259551959,0.0223106941,0.0187606220,0.0161925016,0.0083584946
0.0126628240,0.0138688080,0.0169056739,0.0214057587,0.0281418515,0.0231088727
0.0181150997,0.0187724244,0.0181226588,0.0166039455,0.0138939988,0.0095168959
0.0364402483,0.0377625196,0.0364554543,0.0334004178,0.0279491018,0.0191441424
0.0193821957,0.0214850862,0.0195996727,0.0158967247,0.0111350004,0.0071253958
0.0218667987,0.0196502439,0.0155920755,0.0112624143,0.0073617808,0.0049625721
0.0124384912,0.0140051343,0.0146497652,0.0143029253,0.0112335221,0.0117104622
0.0137463291,0.0150663339,0.0172408618,0.0172457084,0.0166181074,0.0250056294
0.0125812369,0.0130744168,0.0177979927,0.0198877705,0.0193204185,0.0229211253
0.0115184567,0.0119699760,0.0162945353,0.0182077824,0.0176883566,0.0209848993
0.0123894450,0.0135791537,0.0155390365,0.0155434047,0.0149777535,0.0225373530
0.0197252601,0.0177257850,0.0140650559,0.0101594227,0.0066408002,0.0044765595
0.0182317426,0.0201998670,0.0173635004,0.0146006245,0.0126019615,0.0065050744
0.0354500055,0.0295546918,0.0170306524,0.0104587890,0.0069215165,0.0040919782
0.0086294100,0.0097459679,0.0149032284,0.0198609733,0.0252707130,0.0365464463
0.0241053723,0.0187647519,0.0202004746,0.0160375847,0.0088978331,0.0045728273
0.0175939732,0.0154771736,0.0195916586,0.0217790543,0.0135747576,0.0067212991
0.0230772493,0.0243994465,0.0249825531,0.0240010864,0.0195015068,0.0130459879
0.0240365408,0.0216335982,0.0234545013,0.0218175135,0.0163468783,0.0112702357
0.0105735248,0.0108347732,0.0136211227,0.0168514025,0.0238592708,0.0286110218
0.0209419171,0.0271334305,0.0316789838,0.0345374628,0.0347559773,0.0299894780
0.0215195814,0.0176518517,0.0141861932,0.0116902760,0.0068670682,0.0038697529
0.0159852984,0.0154198931,0.0193003397,0.0190394229,0.0220669774,0.0168045929
0.0215637903,0.0181298045,0.0227481606,0.0298012244,0.0364902161,0.0339974493
0.0241638161,0.0236736182,0.0149256198,0.0113737996,0.0070179469,0.0042080815
0.0129552767,0.0185362063,0.0186659951,0.0209253100,0.0210222382,0.0163835690
0.0176562787,0.0239078755,0.0258004976,0.0284583538,0.0330613984,0.0245088255
0.0148320346,0.0169845298,0.0162697126,0.0172287469,0.0168974232,0.0152029529
0.0107602564,0.0182931143,0.0222627309,0.0295274680,0.0380116471,0.0346705466
0.0112738128,0.0161427720,0.0181782395,0.0191672244,0.0199498103,0.0172599822
0.0194362163,0.0172831094,0.0141780772,0.0141494093,0.0162437687,0.0117722524
0.0156658605,0.0212127057,0.0228919697,0.0252502019,0.0293343385,0.0217459097
0.0238614701,0.0248511604,0.0238196315,0.0207835947,0.0166860852,0.0090693244
0.0196605624,0.0228964520,0.0203137354,0.0193495458,0.0134676891,0.0094654011
0.0162122701,0.0177850484,0.0168018279,0.0164074667,0.0185872039,0.0196712849
0.0154400895,0.0157525471,0.0190067591,0.0207687857,0.0270716750,0.0254764123
0.0185527108,0.0187424985,0.0208416926,0.0211534404,0.0230295038,0.0275393832
0.0223561278,0.0177067058,0.0133256652,0.0111957870,0.0144896478,0.0188478606
0.0201511414,0.0183962202,0.0136173334,0.0106923407,0.0075047022,0.0069045461
0.0226438268,0.0171997467,0.0181024973,0.0156075380,0.0116401115,0.0101326834
0.0088491835,0.0081724105,0.0146970373,0.0185011101,0.0257253628,0.0532840312
0.0181123913,0.0209811258,0.0202596100,0.0204398688,0.0206361766,0.0301855281
0.0314582555,0.0292301742,0.0237884259,0.0211671318,0.0169374688,0.0177289101
0.0152967738,0.0175310742,0.0182211812,0.0166620869,0.0151365117,0.0142080851
0.0122900585,0.0124811020,0.0153865328,0.0176764504,0.0152676981,0.0203472416
0.0097513628,0.0095898485,0.0106142316,0.0124737999,0.0182862843,0.0284208196
0.0197366641,0.0180698195,0.0204838185,0.0235353608,0.0293860507,0.0376621764
0.0184043291,0.0143263725,0.0173110220,0.0189065497,0.0200740835,0.0240327711
0.0127138503,0.0153716412,0.0130727353,0.0119975212,0.0113433129,0.0134429961
0.0192745591,0.0176467412,0.0200042201,0.0229843150,0.0286980196,0.0367803720
0.0182565631,0.0180179234,0.0146571440,0.0108643463,0.0108639012,0.0149675785
0.0312623270,0.0281558269,0.0153818869,0.0090288602,0.0057227602,0.0031622322
0.0124890047,0.0122821462,0.0135941193,0.0159757512,0.0234200589,0.0363998098
