0.24345,0.08783,0.02966,0.01518,0.04671,0.00303,0.00276,0.00464,0.00241,0.00755,0.00354,0.00325,0.00403,0.01288,0.02362,0.00631,0.00145,0.00069,0.01937,0.01562,0.01166,0.01362,0.00147,0.00916,0.01268,0.00423,0.01018,0.07972,0.12736,0.00974,0.02810,0.00695,0.03657,0.00207,0.01181,0.00606,0.00758,0.00691,0.01007,0.00040,0.00192,0.00698,0.00279,0.00181,0.00085,0.00194,0.01257,0.00421,0.00546,0.00089,0.01654,0.00078,0.00154,0.01141
0.08349,0.16527,0.03899,0.03311,0.06321,0.00582,0.00582,0.00734,0.00375,0.00950,0.00501,0.00674,0.01098,0.02760,0.01633,0.00876,0.00191,0.00083,0.01107,0.00923,0.00854,0.01348,0.00220,0.00546,0.01103,0.01074,0.00986,0.09656,0.15867,0.01449,0.00928,0.00571,0.02502,0.00296,0.01893,0.00613,0.00811,0.00703,0.01130,0.00034,0.00103,0.00483,0.00211,0.00117,0.00108,0.00146,0.00984,0.00400,0.00562,0.00148,0.01608,0.00047,0.00148,0.00876
0.07324,0.12078,0.07274,0.02580,0.06826,0.00848,0.00769,0.01014,0.00486,0.01751,0.00875,0.00584,0.01246,0.02346,0.01275,0.01437,0.00176,0.00065,0.00878,0.01682,0.01236,0.02589,0.00245,0.00612,0.00955,0.00697,0.00875,0.08623,0.14305,0.01110,0.01039,0.00578,0.02310,0.00220,0.01652,0.00672,0.01070,0.01007,0.01443,0.00034,0.00147,0.00524,0.00216,0.00130,0.00088,0.00111,0.01483,0.00442,0.00643,0.00111,0.01780,0.00067,0.00138,0.01336
0.03534,0.11800,0.03713,0.13499,0.10617,0.01699,0.01996,0.02233,0.01381,0.01885,0.00937,0.01621,0.03686,0.04698,0.01116,0.01522,0.00311,0.00170,0.00794,0.01418,0.00898,0.01510,0.00433,0.00497,0.00757,0.01146,0.00746,0.03953,0.05948,0.00861,0.00552,0.00460,0.01356,0.00486,0.02012,0.00773,0.00905,0.01001,0.00725,0.00041,0.00163,0.00527,0.00239,0.00251,0.00120,0.00138,0.00895,0.00442,0.00546,0.00180,0.01676,0.00062,0.00258,0.00810
0.04191,0.10024,0.02745,0.03652,0.17333,0.01801,0.01566,0.02366,0.01006,0.02357,0.01029,0.01012,0.02929,0.02618,0.00975,0.01517,0.00251,0.00102,0.00624,0.01015,0.00747,0.01712,0.00267,0.00453,0.00646,0.00930,0.00701,0.06377,0.09875,0.00681,0.00695,0.00441,0.01474,0.00340,0.02552,0.01311,0.01604,0.01380,0.01049,0.00080,0.00162,0.00653,0.00287,0.00267,0.00119,0.00249,0.01189,0.00516,0.00731,0.00200,0.01901,0.00063,0.00299,0.00935
0.01916,0.07229,0.01764,0.03450,0.09293,0.08041,0.03710,0.03902,0.02111,0.04889,0.02317,0.02013,0.06125,0.01966,0.00607,0.02789,0.00293,0.00170,0.00434,0.01019,0.00866,0.01829,0.00273,0.00354,0.00528,0.00674,0.00522,0.03300,0.04871,0.00390,0.00390,0.00354,0.00880,0.00425,0.02254,0.01238,0.02095,0.02259,0.01469,0.00137,0.00260,0.00634,0.00448,0.00432,0.00210,0.00327,0.01986,0.00672,0.01077,0.00313,0.02496,0.00112,0.00584,0.01305
0.01194,0.05155,0.01063,0.02646,0.05745,0.02832,0.08040,0.06319,0.03959,0.03766,0.01829,0.03569,0.07228,0.01320,0.00360,0.01843,0.00314,0.00147,0.00370,0.00819,0.00331,0.01154,0.00227,0.00285,0.00427,0.00615,0.00434,0.02555,0.04180,0.00395,0.00321,0.00356,0.00796,0.00622,0.02408,0.01575,0.03002,0.03323,0.02256,0.00154,0.00250,0.00783,0.00496,0.00507,0.00273,0.00335,0.03443,0.00884,0.01524,0.00553,0.04069,0.00129,0.00721,0.02100
0.00640,0.01996,0.00400,0.00915,0.02744,0.00781,0.01865,0.14183,0.05027,0.02813,0.01260,0.04996,0.02733,0.00406,0.00216,0.00985,0.00167,0.00084,0.00241,0.00442,0.00149,0.00705,0.00155,0.00222,0.00334,0.00214,0.00294,0.02375,0.04211,0.00228,0.00200,0.00269,0.00440,0.00285,0.01885,0.00950,0.02666,0.03437,0.05139,0.00239,0.00377,0.01786,0.00799,0.00585,0.00344,0.00395,0.06135,0.02623,0.03909,0.01203,0.08689,0.00216,0.01408,0.04238
0.00609,0.01693,0.00409,0.00708,0.02248,0.00627,0.02014,0.10886,0.09221,0.03170,0.01610,0.06370,0.02744,0.00344,0.00186,0.01257,0.00150,0.00085,0.00196,0.00396,0.00204,0.00728,0.00162,0.00234,0.00310,0.00207,0.00254,0.02338,0.04599,0.00236,0.00214,0.00274,0.00450,0.00306,0.01337,0.00807,0.02135,0.03026,0.04037,0.00236,0.00378,0.02012,0.00881,0.00681,0.00402,0.00528,0.05251,0.02677,0.03985,0.01209,0.09252,0.00249,0.01510,0.03970
0.00786,0.02539,0.00817,0.01008,0.02986,0.00958,0.00970,0.03691,0.01662,0.19354,0.06062,0.02460,0.01556,0.00511,0.00237,0.04919,0.00553,0.00418,0.00287,0.01253,0.00825,0.02745,0.00366,0.00279,0.00357,0.00168,0.00316,0.03005,0.05463,0.00224,0.00258,0.00393,0.00490,0.00160,0.01039,0.00526,0.01922,0.01904,0.01960,0.00197,0.00305,0.01525,0.00576,0.00515,0.00254,0.00339,0.02845,0.02174,0.03489,0.00729,0.07446,0.00185,0.01031,0.02965
