30120.02,51387.54,65981.89,89821.55,111099.87,156894.56
28884.44,49279.54,63275.21,86136.92,106542.37,150458.48
30373.37,51819.78,66536.89,90577.07,112034.38,158214.26
30171.39,51475.19,66094.43,89974.74,111289.36,157162.16
31290.08,53383.78,68545.08,93310.82,115415.75,162989.41
30076.80,51313.82,65887.23,89692.68,110940.48,156669.47
33773.37,57620.51,73985.06,100716.30,124575.54,175924.82
29596.80,50494.88,64835.71,88261.24,109169.94,154169.12
27694.83,47249.96,60669.21,82589.36,102154.41,144261.83
30462.05,51971.08,66731.16,90841.52,112361.48,158676.19
34991.58,59698.88,76653.70,104349.14,129068.99,182270.43
30195.67,51516.62,66147.62,90047.16,111378.93,157288.64
31964.72,54534.77,70022.96,95322.67,117904.19,166503.57
27643.37,47828.84,59171.71,73504.59,99099.97,138826.97
34480.90,59659.21,73807.71,91685.80,123612.13,173165.53
30802.53,53294.86,65934.02,81904.90,110425.38,154692.50
29492.30,51027.88,63129.41,78420.95,105728.27,148112.42
30827.31,53337.72,65987.05,81970.78,110514.20,154816.93
30978.49,53599.30,66310.66,82372.78,111056.18,155576.17
35257.24,49438.75,61864.78,84761.25,123941.84,156559.43
42282.07,59289.17,74191.02,101649.50,148636.61,187753.09
41156.89,57711.41,72216.70,98944.47,144681.19,182756.73
40876.31,57317.98,71724.39,98269.95,143694.87,181510.84
33863.26,47484.06,59418.80,81410.00,119041.47,150369.45
31900.79,44732.23,55975.32,76692.07,112142.69,141655.12
30141.49,55892.88,72867.71,92144.27,114509.81,182125.96
27106.87,50265.63,65531.46,82867.27,102981.07,163789.68
30408.38,56387.78,73512.91,92960.16,115523.73,183738.58
28160.75,52219.88,68079.22,86089.02,106984.81,170157.57
31493.18,58399.38,76135.44,96276.46,119644.97,190293.34
27881.54,51702.13,67404.23,85235.47,105924.08,168470.50
29029.29,50499.15,63400.66,76338.48,114559.50,164231.43
28410.66,49422.99,62049.55,74711.67,112118.17,160731.57
30252.81,52627.59,66072.86,79556.00,119387.95,171153.45
28137.33,48947.51,61452.60,73992.90,111039.53,159185.24
26970.30,42828.00,53351.52,80293.72,84379.99,122244.33
21323.82,45686.39,86742.30,88500.84,109186.72,159300.45
33203.69,54951.87,80257.40,82585.17,114808.14,152773.40
