69.6,55.5,51.5,61.5,68.9,66.8,46.4,35.4,43.1,43.5,50.7,51.6,58.4,53.0,48.3,37.9,27.5,36.5,6.5,52.2,46.9,51.1,54.9,61.7,41.4,70.4,61.1,60.7,62.5,74.0,92.1,72.9,83.1,89.0,106.3,89.5,99.2,57.7
49.2,35.1,32.9,30.8,24.5,23.4,21.6,21.5,12.6,11.3,5.5,10.2,9.0,39.8,29.6,43.2,30.0,22.4,52.0,1.8,10.8,21.1,12.5,13.2,12.2,26.7,20.3,20.0,21.8,33.1,48.4,32.2,42.4,48.3,65.6,90.9,80.5,59.1
50.1,36.0,31.0,37.2,31.3,30.2,26.9,19.6,11.8,7.5,12.8,18.2,15.8,37.9,27.8,37.3,24.2,13.3,46.1,11.1,2.3,11.9,13.0,20.2,5.7,34.6,19.2,18.7,20.6,32.0,50.1,30.9,41.1,47.1,64.4,85.0,78.7,53.2
59.6,45.4,40.5,46.0,41.9,40.8,36.4,29.1,19.1,15.7,23.5,27.6,26.5,47.4,37.3,41.8,28.6,16.6,50.6,21.8,12.3,2.2,23.5,30.7,13.4,45.3,29.7,29.3,31.1,42.5,60.6,41.4,51.6,57.6,74.9,89.5,88.2,57.7
56.6,42.4,37.5,41.6,34.8,29.1,32.4,26.1,18.3,16.1,16.3,21.8,19.3,44.4,34.3,47.6,34.5,25.8,56.4,13.1,14.2,24.5,2.0,10.0,16.7,27.8,10.4,13.4,15.7,23.4,42.3,26.0,36.2,42.2,59.4,95.3,85.2,63.5
52.6,38.5,42.7,35.3,27.3,21.5,26.0,31.3,23.5,21.8,17.5,19.8,14.6,49.6,39.4,52.6,39.5,31.7,61.4,12.4,20.1,30.4,9.7,3.1,21.7,19.0,10.7,19.7,21.3,22.6,38.0,26.8,40.1,47.7,60.2,100.3,90.3,68.5
48.9,34.8,29.8,34.0,33.8,32.7,24.8,18.5,7.7,3.8,13.0,15.7,18.3,36.7,26.6,32.0,18.9,11.8,40.8,12.1,6.1,13.2,14.8,21.6,2.5,36.0,21.0,20.6,22.4,33.9,52.0,32.8,43.0,48.9,66.2,79.7,77.5,47.9
57.0,42.9,47.5,39.7,24.2,14.1,30.4,39.5,37.2,35.9,29.6,29.3,21.1,58.0,48.4,64.2,51.0,46.3,71.1,26.7,34.7,45.0,27.1,19.0,36.5,7.0,21.9,28.0,26.2,22.9,26.1,28.4,41.6,52.7,61.8,111.9,99.3,80.1
60.7,46.5,43.1,43.3,36.1,30.2,34.0,31.8,23.9,21.7,23.6,29.1,24.9,50.0,39.9,53.3,40.1,31.7,62.1,19.9,20.1,30.4,10.9,10.5,22.3,22.1,4.1,13.7,14.4,16.0,34.8,18.0,31.2,40.9,51.4,100.9,90.8,69.2
60.2,46.1,41.1,47.0,40.1,36.9,37.0,29.8,21.9,19.8,21.7,27.1,24.7,48.1,37.9,51.3,38.1,29.7,60.1,20.0,18.1,28.4,13.3,20.4,20.4,28.8,13.7,3.1,9.7,23.3,41.5,22.2,30.7,36.7,55.7,99.0,88.8,67.2
