0.0136510859,0.0144616456,0.0056890001
0.0175695794,0.0178622732,0.0069813535
0.0126123669,0.0150472939,0.0176187066
0.0129055720,0.0115140666,0.0072080821
0.0181037128,0.0106300692,0.0045496885
0.0120009546,0.0119643528,0.0066752698
0.0029093223,0.0055553714,0.0136131669
0.0187719478,0.0145776702,0.0088707590
0.0089097996,0.0123842516,0.0131332579
0.0153034901,0.0134643860,0.0059610745
0.0098144171,0.0088372119,0.0075292811
0.0058118259,0.0080581891,0.0092089626
0.0106190265,0.0101079582,0.0058401525
0.0121214187,0.0076963027,0.0035917599
0.0110258771,0.0111466552,0.0185294001
0.0063459593,0.0086383124,0.0165795336
0.0108963213,0.0147848571,0.0184746073
0.0061209414,0.0118372782,0.0123586016
0.0086120487,0.0116356163,0.0132674057
0.0147329901,0.0125638136,0.0119939463
0.0160853704,0.0104919446,0.0057381246
0.0126828270,0.0124726513,0.0149603130
0.0129123908,0.0127157506,0.0186087551
0.0030888821,0.0049835355,0.0166267687
0.0075869671,0.0097930341,0.0228448023
0.0024047367,0.0059117329,0.0168648338
0.0141397611,0.0113013547,0.0201032749
0.0119623152,0.0085001878,0.0085382236
0.0185628402,0.0109919556,0.0175469092
0.0158762629,0.0143400959,0.0152682861
0.0070369234,0.0085001878,0.0111380456
0.0122214267,0.0074255785,0.0075689586
0.0146466196,0.0080195142,0.0033329114
0.0118986738,0.0139119097,0.0116746368
0.0134192493,0.0089753365,0.0051977546
0.0173218324,0.0081769763,0.0023220794
0.0176786790,0.0059504077,0.0018818479
0.0155262350,0.0078095649,0.0031307450
0.0181946291,0.0137074852,0.0133392031
0.0166558704,0.0067846803,0.0012111089
0.0106622118,0.0080471392,0.0041189041
0.0140465719,0.0125831510,0.0109887826
0.0062027661,0.0127433755,0.0281691471
0.0219812940,0.0128317753,0.0044325454
0.0176854977,0.0093979977,0.0019404195
0.0222449513,0.0137157727,0.0040263232
0.0103553692,0.0108897434,0.0067206155
0.0104349210,0.0129726624,0.0073176676
0.0167172389,0.0124505514,0.0036201010
0.0127896537,0.0139063847,0.0068642103
0.0107076699,0.0093316979,0.0063484026
0.0031025195,0.0076300029,0.0185785246
0.0061254873,0.0102902827,0.0143878232
0.0078733536,0.0104118323,0.0078126919
0.0118668530,0.0123538642,0.0080961027
0.0110122396,0.0152793432,0.0119221489
0.0093075586,0.0070498796,0.0055340688
0.0177286830,0.0154036553,0.0089633399
0.0032138920,0.0071824792,0.0118994761
0.0026752128,0.0070498796,0.0148696216
0.0084984033,0.0125002762,0.0085136613
0.0059618379,0.0087985370,0.0059270652
0.0055322582,0.0123096643,0.0101971217
0.0025888423,0.0061051073,0.0189828574
0.0038593979,0.0077681275,0.0162356618
0.0027161251,0.0086548874,0.0136377292
0.0111554328,0.0104726071,0.0052619944
0.0037071131,0.0104947071,0.0132277282
0.0092007319,0.0095333599,0.0087517264
0.0113781778,0.0083123384,0.0043796420
0.0139170161,0.0106190192,0.0059705215
0.0086711443,0.0165418020,0.0166192111
0.0118123033,0.0153981303,0.0166343263
0.0090552658,0.0146494950,0.0163263532
0.0143034105,0.0112847798,0.0065467902
0.0150648347,0.0149837565,0.0093223269
0.0176150376,0.0129257000,0.0080526464
0.0086665985,0.0167434639,0.0183612430
0.0210971327,0.0115665540,0.0050409340
0.0197697544,0.0118234657,0.0060007520
0.0112872615,0.0158152666,0.0183291231
0.0153171275,0.0178512232,0.0131861612
0.0097371382,0.0113593671,0.0110870317
0.0062845908,0.0118262282,0.0197915230
0.0066050709,0.0096300471,0.0143821549
0.0030547884,0.0088482618,0.0213106050
0.0034820952,0.0099504961,0.0154723419
0.0051958679,0.0111549427,0.0185596306
0.0063073199,0.0077432650,0.0114403505
0.0031661609,0.0075581781,0.0124927494
0.0095166661,0.0117240160,0.0177755273
