34722.06,49688.26,92987.99
37156.90,53172.58,99508.65
39898.88,57096.44,106851.87
39734.23,56860.82,106410.93
37598.30,53804.24,100690.76
38057.75,54461.73,101921.21
40058.32,57324.61,107278.87
43157.11,61759.06,115577.62
37401.23,53522.22,100162.98
42186.93,60370.69,112979.40
36148.24,51729.16,96807.39
40999.17,58670.98,109798.50
33902.09,48514.86,90792.05
42532.48,60865.19,113904.81
33672.03,48185.64,90175.95
42935.65,61442.14,114984.53
37189.19,53218.80,99595.15
29789.41,42629.50,79778.03
33393.23,47786.66,89429.29
37923.61,54269.77,101561.97
34939.57,49999.52,93570.50
37445.50,53585.58,100281.56
39546.31,56591.91,105907.67
49036.76,70173.01,131323.72
44491.07,63667.99,119150.05
44562.70,63770.50,119341.90
39154.29,56030.91,104857.81
41217.54,58983.48,110383.34
42351.12,60605.66,113419.11
36683.36,52494.94,98240.49
34274.73,49048.11,91790.01
39857.73,57037.55,106741.66
38658.46,55321.36,103529.93
35559.01,50885.96,95229.40
37766.28,54044.63,101140.62
38678.89,55350.59,103584.65
40825.14,58421.94,109332.44
36302.57,51950.02,97220.71
51063.71,73073.63,136752.03
36252.75,51878.72,97087.29
44802.45,64113.59,119983.96
36960.89,52892.09,98983.74
42164.34,60338.37,112918.91
31707.43,45374.23,84914.61
30801.42,44077.71,82488.26
37176.95,53201.28,99562.36
36151.35,51733.62,96815.74
42865.94,61342.38,114797.83
40169.89,57484.25,107577.64
36077.72,51628.25,96618.55
44361.28,63482.26,118802.47
48955.09,70056.14,131105.01
42403.72,60680.93,113559.99
42717.03,61129.29,114399.06
37314.67,53398.36,99931.17
37440.40,53578.29,100267.90
45853.56,65617.76,122798.90
43040.50,61592.18,115265.32
35873.50,51336.00,96071.62
27923.28,39959.02,74780.42
35646.00,51010.44,95462.37
39957.72,57180.64,107009.44
38935.84,55718.30,104272.78
43991.41,62952.97,117811.94
31336.26,44843.09,83920.61
40803.49,58390.96,109274.48
36137.74,51714.14,96779.28
31799.86,45506.50,85162.14
42061.01,60190.50,112642.18
33448.61,47865.92,89577.61
38621.44,55268.38,103430.79
40629.43,53835.35,102600.86
40358.31,53476.10,101916.20
43434.61,57552.29,109684.71
33739.63,44706.13,85202.14
37638.37,49872.09,95047.57
32331.81,42840.73,81647.01
41216.09,54612.68,104082.32
39512.39,52355.22,99779.99
47902.84,63472.85,120968.28
44717.50,59252.17,112924.39
45265.36,59978.10,114307.89
43857.51,58112.66,110752.67
44993.59,59617.99,113621.58
50298.50,66647.18,127018.00
45916.04,60840.27,115951.04
52056.46,68976.54,131457.35
46742.35,61935.17,118037.71
38975.47,51643.79,98424.13
43421.28,57534.63,109651.06
40835.25,54108.06,103120.60
