0.0064830408,0.0051255608,0.0082512080,0.0057041128,0.0062859518,0.0046105289,0.0074624550,0.0061311794,0.0059811329,0.0045342701
0.0074593712,0.0062445212,0.0069207007,0.0071054872,0.0076509013,0.0062969304,0.0059730669,0.0087514736,0.0050677070,0.0061798130
0.0043805726,0.0064404682,0.0062348191,0.0056054975,0.0053417762,0.0076481145,0.0069918497,0.0067901139,0.0082879201,0.0079646337
0.0064003885,0.0089929356,0.0077251935,0.0054394087,0.0079485219,0.0085764089,0.0054921187,0.0062650255,0.0061359508,0.0042196052
0.0040757922,0.0036972103,0.0033675243,0.0038875163,0.0055059806,0.0047394587,0.0079899466,0.0058377477,0.0105585831,0.0110803324
0.0034558998,0.0022482339,0.0037646137,0.0024238587,0.0046593014,0.0045176995,0.0060764966,0.0064297591,0.0066829742,0.0089705298
0.0042565941,0.0035528283,0.0052704591,0.0061868084,0.0057471559,0.0075449707,0.0074572835,0.0064657946,0.0051554372,0.0080420103
0.0032079429,0.0018975919,0.0030116909,0.0022058671,0.0044591772,0.0047033584,0.0054300608,0.0092611182,0.0084117744,0.0124163688
0.0102902129,0.0152013613,0.0105460753,0.0078476966,0.0081435147,0.0048065022,0.0044319639,0.0064966822,0.0036124185,0.0037089195
0.0076660020,0.0043056773,0.0054406403,0.0057975377,0.0058651779,0.0066012047,0.0091638741,0.0055185763,0.0054805549,0.0045703792
0.0125424885,0.0123240344,0.0117425004,0.0082732991,0.0084308725,0.0046466293,0.0045560796,0.0021363891,0.0013314342,0.0006551221
0.0049643045,0.0035218893,0.0046361475,0.0059324849,0.0063270029,0.0063072448,0.0079278888,0.0053795823,0.0062856081,0.0061488623
0.0045148826,0.0065642242,0.0080191428,0.0092750223,0.0097650337,0.0126660616,0.0135027512,0.0128080390,0.0137271902,0.0118902077
0.0049384757,0.0067601712,0.0067298915,0.0068926859,0.0082102228,0.0066991914,0.0057713789,0.0048596418,0.0056869788,0.0035077402
0.0081774132,0.0072294127,0.0086637684,0.0100639442,0.0074815655,0.0073025827,0.0081037193,0.0101517094,0.0090258856,0.0116580779
0.0119329276,0.0085855721,0.0086070414,0.0079099799,0.0075328794,0.0096697335,0.0054921187,0.0075777465,0.0046961440,0.0054266805
0.0070306124,0.0070747177,0.0065906524,0.0069082567,0.0066656746,0.0080039607,0.0086725828,0.0070423623,0.0078595905,0.0034148883
0.0055015446,0.0033104729,0.0038058697,0.0052110366,0.0059318859,0.0058379404,0.0085432957,0.0079792847,0.0098515812,0.0130611740
0.0047215134,0.0047388233,0.0053220292,0.0098978554,0.0071480252,0.0071375526,0.0069039345,0.0065275697,0.0071267856,0.0085578545
0.0028566706,0.0031970299,0.0051054350,0.0039549899,0.0070556602,0.0045383282,0.0053990319,0.0071762083,0.0100786475,0.0157384051
0.0060904423,0.0031918734,0.0049558818,0.0063061847,0.0053109878,0.0068900074,0.0069866783,0.0075623028,0.0067036165,0.0073714129
0.0052225930,0.0029340484,0.0069103867,0.0053356032,0.0056496595,0.0055697665,0.0066660461,0.0073460899,0.0075293122,0.0097339792
0.0053259084,0.0048677358,0.0072507491,0.0078165549,0.0073584121,0.0079162885,0.0055903769,0.0046073935,0.0058159937,0.0034922649
0.0222386379,0.0091682566,0.0117270294,0.0070743455,0.0070146091,0.0066166763,0.0090656158,0.0055546118,0.0072816035,0.0068297766
0.0104400202,0.0085958851,0.0080810269,0.0065137958,0.0051621776,0.0052500206,0.0035476397,0.0033358558,0.0024409628,0.0021974961
0.0046233637,0.0024183984,0.0026042875,0.0032958249,0.0045925934,0.0051262480,0.0058541227,0.0065018301,0.0110746429,0.0132004519
0.0039983056,0.0036868973,0.0042545291,0.0042508356,0.0066708060,0.0043114118,0.0085536387,0.0052714759,0.0090207250,0.0141186545
0.0075626866,0.0062548342,0.0083698191,0.0071314385,0.0086053397,0.0068384355,0.0075710562,0.0075314152,0.0072867641,0.0087745090
0.0057030096,0.0037694013,0.0051363770,0.0041885523,0.0058087326,0.0053583216,0.0061799264,0.0068261494,0.0066055652,0.0063190909
0.0061059396,0.0042644253,0.0032385992,0.0028857932,0.0052391484,0.0064258602,0.0061540689,0.0062289900,0.0059037239,0.0074952155
0.0063332335,0.0054607333,0.0048269567,0.0063788486,0.0053007251,0.0048529169,0.0068987630,0.0074439005,0.0056973000,0.0064841610
0.0045872034,0.0037023668,0.0042184301,0.0043857828,0.0062910832,0.0053273785,0.0080054611,0.0083396395,0.0069410040,0.0086661818
0.0038691614,0.0030113959,0.0036356885,0.0039809413,0.0053623017,0.0055852381,0.0063660999,0.0057244933,0.0046600198,0.0073868883
0.0029754833,0.0025524674,0.0044917514,0.0040120830,0.0029762057,0.0051365624,0.0043181912,0.0061311794,0.0059708117,0.0078098805
0.0045820376,0.0040014438,0.0054715823,0.0055380240,0.0074559085,0.0060648568,0.0095000207,0.0051324819,0.0047683924,0.0039668415
0.0082600655,0.0063940597,0.0079675728,0.0092179293,0.0104423771,0.0093757736,0.0100068264,0.0050089317,0.0055837668,0.0050604311
0.0100319245,0.0059351312,0.0053684422,0.0058338697,0.0051365206,0.0041670105,0.0044888503,0.0027078089,0.0029570225,0.0012535013
0.0029599859,0.0042850513,0.0051570050,0.0051176116,0.0054084842,0.0049560607,0.0053214596,0.0049008252,0.0034317975,0.0020943273
0.0065708589,0.0043984943,0.0033572103,0.0056833517,0.0070710543,0.0070808235,0.0062523272,0.0059149666,0.0022448600,0.0040596935
0.0067206662,0.0055483938,0.0063534302,0.0093892084,0.0095187270,0.0082463487,0.0063660999,0.0080410599,0.0068429527,0.0052409766
0.0055325392,0.0040736348,0.0043267272,0.0043805925,0.0038126222,0.0058327832,0.0050266849,0.0038146129,0.0050625464,0.0056175428
0.0042875887,0.0029443614,0.0037955557,0.0034255818,0.0049158709,0.0057966829,0.0071418228,0.0087411777,0.0094645364,0.0144952207
0.0031046275,0.0029907699,0.0032592272,0.0029636473,0.0027504246,0.0041051242,0.0056214058,0.0058531915,0.0089020312,0.0158312571
0.0045872034,0.0059145052,0.0059563408,0.0053459838,0.0063064774,0.0062195726,0.0044216210,0.0017554426,0.0016617125,0.0017022857
0.0141542086,0.0136286289,0.0117167154,0.0081331617,0.0075534049,0.0072458536,0.0070177072,0.0037116544,0.0033337462,0.0015630078
0.0088541290,0.0062342082,0.0076942515,0.0071418191,0.0075995874,0.0064413318,0.0047681105,0.0017554426,0.0039323755,0.0022078130
0.0070822700,0.0077966276,0.0053426572,0.0067214068,0.0074559085,0.0082618203,0.0079537462,0.0081131308,0.0090052432,0.0086094389
0.0065605273,0.0048264838,0.0040998190,0.0053719351,0.0050236300,0.0058946695,0.0070383931,0.0074902318,0.0116577904,0.0124937454
0.0048041657,0.0049553963,0.0048785267,0.0053926962,0.0078048430,0.0052809638,0.0067953333,0.0067746701,0.0094284122,0.0111061246
0.0061059396,0.0030681174,0.0033933093,0.0043754022,0.0050338928,0.0056574387,0.0078554880,0.0100744905,0.0100476839,0.0139019999
