0.00729,0.00693,0.03027,0.05966,0.01998,0.00801,0.02458,0.02340,0.05402,0.03507,0.22619,0.10629,0.02478,0.07434,0.15228,0.01850,0.02794,0.01038,0.01494,0.00823,0.01202,0.00102,0.00547,0.00311,0.00436,0.00418,0.00346,0.00208,0.00623,0.00688,0.00542,0.01269
0.00833,0.00799,0.05105,0.07213,0.02207,0.00358,0.00917,0.01110,0.03022,0.02057,0.08843,0.15257,0.02305,0.08920,0.26543,0.02640,0.04333,0.01270,0.01073,0.00429,0.00642,0.00059,0.00230,0.00124,0.00175,0.00372,0.00226,0.00175,0.00561,0.00713,0.00419,0.01067
0.01027,0.00848,0.06338,0.08053,0.02124,0.00256,0.00773,0.00681,0.02931,0.02632,0.07962,0.07966,0.07337,0.12782,0.23189,0.02370,0.05537,0.01436,0.00877,0.00525,0.00486,0.00053,0.00264,0.00079,0.00159,0.00271,0.00226,0.00183,0.00502,0.00704,0.00452,0.00976
0.01034,0.00917,0.11382,0.08661,0.01640,0.00187,0.00487,0.00491,0.01472,0.01140,0.03770,0.05302,0.02162,0.14840,0.30156,0.02759,0.07125,0.01526,0.00645,0.00415,0.00338,0.00053,0.00175,0.00091,0.00136,0.00270,0.00223,0.00172,0.00526,0.00719,0.00404,0.00785
0.01093,0.00860,0.09844,0.10318,0.01171,0.00149,0.00378,0.00348,0.01178,0.00992,0.02877,0.04688,0.01210,0.06969,0.43762,0.03329,0.04688,0.01396,0.00557,0.00288,0.00406,0.00066,0.00154,0.00068,0.00145,0.00256,0.00218,0.00158,0.00470,0.00740,0.00414,0.00809
0.01800,0.01075,0.07139,0.07674,0.01309,0.00175,0.00367,0.00360,0.01138,0.00820,0.02831,0.05000,0.01429,0.07938,0.33716,0.09597,0.08275,0.02359,0.00540,0.00263,0.00280,0.00088,0.00186,0.00057,0.00147,0.00259,0.00272,0.00192,0.00889,0.01505,0.00656,0.01663
0.02010,0.01121,0.08954,0.08062,0.01472,0.00197,0.00430,0.00332,0.01009,0.00869,0.02789,0.04408,0.01490,0.07680,0.27226,0.03962,0.16638,0.02864,0.00592,0.00347,0.00378,0.00087,0.00203,0.00094,0.00170,0.00334,0.00297,0.00301,0.01134,0.01728,0.00983,0.01837
0.03788,0.01380,0.07182,0.07677,0.01467,0.00177,0.00366,0.00386,0.00922,0.00822,0.02814,0.05121,0.01586,0.08289,0.25997,0.05047,0.11344,0.06407,0.00534,0.00308,0.00314,0.00092,0.00183,0.00095,0.00154,0.00302,0.00296,0.00207,0.01313,0.02878,0.00758,0.01795
0.00501,0.00466,0.01652,0.02305,0.00932,0.00647,0.03849,0.04500,0.03890,0.01300,0.06289,0.02839,0.00727,0.01685,0.06416,0.00671,0.01247,0.00514,0.28712,0.05338,0.06372,0.00566,0.03505,0.02858,0.05469,0.02980,0.00276,0.00255,0.00492,0.00703,0.00562,0.01483
0.00470,0.00409,0.01611,0.02032,0.00818,0.00603,0.05075,0.03310,0.04161,0.01193,0.06134,0.02550,0.00681,0.01628,0.05846,0.00643,0.01089,0.00494,0.18818,0.09605,0.09891,0.00662,0.04712,0.04388,0.07488,0.02327,0.00298,0.00168,0.00451,0.00600,0.00451,0.01394
