0.00255,0.00185,0.00399,0.00517,0.00905,0.00572,0.02981,0.01914,0.01382,0.01834,0.07737,0.01341,0.04566,0.00165,0.00667,0.00254,0.01359,0.00413,0.00713,0.04857,0.43726,0.06346,0.05523,0.01217,0.01794,0.01521,0.01672,0.01616,0.01020,0.00863,0.00390,0.00210,0.00178,0.00517,0.00205,0.00023,0.00067,0.00095
0.00216,0.00200,0.00418,0.00513,0.01225,0.00788,0.02371,0.01724,0.01049,0.01653,0.05304,0.01408,0.04125,0.00265,0.00359,0.00195,0.01297,0.00570,0.00594,0.04227,0.29409,0.13246,0.09672,0.02369,0.01095,0.01881,0.02163,0.02809,0.02388,0.02453,0.00764,0.00831,0.00585,0.01409,0.00308,0.00013,0.00033,0.00068
0.00282,0.00265,0.00243,0.00359,0.00901,0.00726,0.02017,0.01495,0.00972,0.02126,0.05115,0.01426,0.05174,0.00270,0.00355,0.00175,0.01064,0.00607,0.00532,0.06634,0.25061,0.06877,0.16084,0.05076,0.01378,0.02065,0.02930,0.02243,0.02374,0.02474,0.00771,0.00685,0.00318,0.00653,0.00209,0.00007,0.00012,0.00049
0.00181,0.00225,0.00278,0.00569,0.01402,0.00915,0.02130,0.01075,0.00794,0.01402,0.05606,0.01528,0.06524,0.00143,0.00378,0.00154,0.00850,0.00331,0.00427,0.06989,0.22866,0.04762,0.12866,0.08666,0.00628,0.03534,0.05015,0.01888,0.01865,0.03019,0.00930,0.00543,0.00377,0.00809,0.00231,0.00018,0.00026,0.00057
0.00383,0.00321,0.00618,0.00375,0.00846,0.00578,0.03054,0.04234,0.03283,0.04489,0.04884,0.01476,0.03721,0.00410,0.00605,0.00438,0.04551,0.02085,0.01935,0.03991,0.28254,0.04835,0.03238,0.00922,0.13150,0.01151,0.01194,0.01066,0.01144,0.00827,0.00539,0.00329,0.00296,0.00412,0.00177,0.00023,0.00039,0.00126
0.00654,0.00262,0.00670,0.01554,0.04036,0.04196,0.03879,0.01416,0.00561,0.00582,0.04344,0.01487,0.09732,0.00203,0.00524,0.00258,0.00695,0.00159,0.00459,0.03965,0.16429,0.03106,0.03829,0.01489,0.00337,0.19290,0.02907,0.01558,0.01322,0.03999,0.03626,0.00654,0.00406,0.00832,0.00367,0.00031,0.00034,0.00147
0.00393,0.00227,0.00451,0.00790,0.01622,0.01191,0.02573,0.01378,0.00800,0.01086,0.07256,0.01433,0.06531,0.00118,0.00465,0.00159,0.00683,0.00203,0.00430,0.07766,0.21847,0.04575,0.08852,0.03086,0.00471,0.03803,0.10378,0.02660,0.02078,0.03092,0.01147,0.00558,0.00368,0.01025,0.00286,0.00033,0.00039,0.00148
0.00329,0.00204,0.00401,0.00480,0.01004,0.01068,0.01647,0.01105,0.00766,0.01183,0.04798,0.01020,0.03276,0.00198,0.00405,0.00187,0.00913,0.00302,0.00536,0.04060,0.23197,0.07489,0.04419,0.01659,0.00631,0.02032,0.02935,0.15994,0.06209,0.03977,0.00968,0.01205,0.01407,0.03149,0.00657,0.00018,0.00038,0.00133
0.00263,0.00235,0.00357,0.00414,0.01009,0.00808,0.01442,0.01030,0.00511,0.00801,0.02690,0.00996,0.02904,0.00185,0.00346,0.00199,0.00790,0.00260,0.00443,0.02900,0.16830,0.05890,0.04316,0.02099,0.00575,0.02520,0.02557,0.07981,0.17121,0.06216,0.01423,0.02629,0.02601,0.07432,0.01135,0.00019,0.00022,0.00052
0.00333,0.00294,0.00382,0.00639,0.01761,0.01289,0.01808,0.01055,0.00468,0.00762,0.02586,0.01063,0.05217,0.00198,0.00380,0.00200,0.00762,0.00205,0.00425,0.02889,0.13895,0.04039,0.04151,0.02736,0.00393,0.04985,0.03811,0.03685,0.05406,0.20679,0.04416,0.03884,0.01873,0.02410,0.00825,0.00029,0.00027,0.00041
