0.0181156143,0.0212772763,0.0291958906,0.0339581105,0.0244694813,0.0249418603
0.0358004491,0.0333069264,0.0211312340,0.0186547595,0.0114248774,0.0088771565
0.0161940862,0.0162884064,0.0200266665,0.0216422774,0.0221791285,0.0243306426
0.0125549374,0.0133425085,0.0178024825,0.0200635358,0.0306421051,0.0495241485
0.0232129364,0.0260943551,0.0219945112,0.0208197548,0.0250894777,0.0259722894
0.0129839230,0.0149045798,0.0183000871,0.0205098103,0.0261075914,0.0332124576
0.0250582128,0.0217270905,0.0202633671,0.0240735509,0.0278545316,0.0399925243
0.0243784495,0.0282108593,0.0358313744,0.0383470119,0.0359550259,0.0366184510
0.0237927233,0.0352711987,0.0283965065,0.0246623952,0.0212780078,0.0169188489
0.0276330499,0.0384733102,0.0308750988,0.0261466958,0.0202411052,0.0143720833
0.0293576296,0.0212921547,0.0205516280,0.0198166779,0.0287679250,0.0247579410
0.0106195224,0.0161119410,0.0189003734,0.0207094879,0.0338100862,0.0421611207
0.0263955789,0.0209172762,0.0186417240,0.0231650483,0.0389237910,0.0529606395
0.0350056847,0.0312724174,0.0262100169,0.0211713932,0.0137620527,0.0095806079
0.0168658205,0.0169640531,0.0208573771,0.0225400039,0.0230991236,0.0253398830
0.0234728795,0.0211135788,0.0250162203,0.0273479405,0.0307755275,0.0268179241
0.0268510724,0.0222820143,0.0319239876,0.0354223070,0.0422472469,0.0491858362
0.0269533509,0.0262877802,0.0185396957,0.0179119469,0.0135041171,0.0094709910
0.0331882253,0.0298524179,0.0353703496,0.0386671609,0.0435134147,0.0379177726
0.0534053284,0.0248878503,0.0163667689,0.0133994055,0.0151424632,0.0085648939
0.0452848679,0.0478501464,0.0358964675,0.0347308626,0.0380771380,0.0379879145
0.0269695461,0.0388005706,0.0300235097,0.0260905817,0.0229257931,0.0135788681
0.0548937106,0.0421233519,0.0274346510,0.0189741950,0.0112115339,0.0055841770
0.0248560167,0.0320284014,0.0310593912,0.0275113442,0.0316438620,0.0260482458
0.0316672114,0.0377762335,0.0241704737,0.0197487362,0.0120841125,0.0088560344
0.0168391647,0.0080644784,0.0100608281,0.0136112813,0.0268220407,0.0520150637
0.0223401440,0.0279854951,0.0235864976,0.0232010375,0.0254122905,0.0212827730
0.0205241278,0.0257105718,0.0216691661,0.0213150398,0.0233465414,0.0195527098
0.0213719100,0.0265495291,0.0314629944,0.0308268830,0.0321657619,0.0294337255
0.0310448606,0.0362680931,0.0286889342,0.0235524553,0.0147854606,0.0094298002
0.0155991858,0.0162476034,0.0215677170,0.0261533702,0.0308368124,0.0331686222
0.0229748343,0.0268403018,0.0212313244,0.0174300591,0.0109420207,0.0069785495
0.0184620814,0.0203971077,0.0305000762,0.0313765660,0.0235007366,0.0220910011
0.0226719589,0.0209908392,0.0295375562,0.0324912229,0.0335525552,0.0314170380
0.0227371373,0.0251202358,0.0375626348,0.0386420835,0.0289425371,0.0272063651
0.0436927407,0.0255132384,0.0316973578,0.0322931659,0.0270874482,0.0205876350
0.0261425424,0.0265211794,0.0380814901,0.0403433107,0.0310790657,0.0284473291
0.0300884849,0.0353346275,0.0495735697,0.0526785309,0.0467972100,0.0448160759
