27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27255.13,43849.16,58259.46,79550.93,94359.24,155570.25
27116.16,40655.99,53658.68,71976.23,84361.98,138236.35
27116.16,40655.99,53658.68,71976.23,84361.98,138236.35
27116.16,40655.99,53658.68,71976.23,84361.98,138236.35
27116.16,40655.99,53658.68,71976.23,84361.98,138236.35
27811.25,47300.01,62727.78,78158.03,108907.23,159737.93
27811.25,47300.01,62727.78,78158.03,108907.23,159737.93
27811.25,47300.01,62727.78,78158.03,108907.23,159737.93
27811.25,47300.01,62727.78,78158.03,108907.23,159737.93
27811.25,47300.01,62727.78,78158.03,108907.23,159737.93
19977.12,88510.51,74247.84,68716.21,95929.10,183531.14
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
25565.07,41307.40,56959.26,77501.53,104519.15,141359.09
50402.75,50043.62,62304.13,91079.97,108150.22,169678.02
50402.75,50043.62,62304.13,91079.97,108150.22,169678.02
50402.75,50043.62,62304.13,91079.97,108150.22,169678.02
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
28151.32,41280.76,61107.73,74770.66,105436.49,165467.84
26774.07,47115.46,58034.33,69939.21,75399.66,132868.02
26774.07,47115.46,58034.33,69939.21,75399.66,132868.02
