gid,dens_hh_km2,ybar_usd,rent_data_yr,r_model_yr,mu_pct,H_units,L_km2,kappa_d1,kappa_d2,kappa_d3,kappa_d4,kappa_d5,kappa_d6
5101301,1598.49469062016,93644.4174293493,28956,29304.8124192077,7.27,67895.584791563,33.94,10.2467957740612,10.3313724126782,10.4977249794815,10.6233953397509,10.8533120633839,11.0002158718739
5101302,1593.42599258454,82744.307793524,25152,24763.3682614554,-0.07,71768.8071290773,33.39,10.0858673050762,10.3424840328526,10.5541775073051,10.6487538812513,10.9144358843127,11.1533057389741
5105901,454.770392525251,70070.9317674842,25812,28043.417900083,14.98,49238.0608010576,102.57,9.76321912524124,10.0886538755902,10.3353109560662,10.5353112475778,10.7227958794181,10.9893616348502
5105902,637.375757648189,82767.1646954013,26004,30759.897853836,9.45,79081.9006505283,114.23,9.70356679462273,10.1011717998198,10.2383500111482,10.4608059922223,10.6042384907841,10.8208913970249
5105904,485.774881362899,84986.4061834272,27600,29432.2185795445,13.46,56861.5274460168,101.1,9.81140961140282,10.2344993730232,10.4236224616691,10.5398724485545,10.6733215858401,10.8225994643035
5105905,156.585462400923,70910.2274895797,29892,28329.9107503322,12.18,42606.6169319903,258.21,9.75766624419396,10.0399444537896,10.1992367454767,10.3808502506551,10.4646693752173,10.7241033616805
5105906,581.278326393311,76889.3890754928,28860,25797.45232296,11.9,46835.8899470384,65.68,9.94216347231142,10.265447066174,10.5601033563203,10.6490221079977,10.7749573996865,11.0147710613257
5105907,855.505260391049,67582.1133150195,23028,24934.2140799325,10.08,63788.1185872503,64.43,9.76819593954294,10.0886056901048,10.4800696110512,10.6436055774052,10.8855049718491,11.0963181579874
5105908,580.638042758929,66535.6782515823,22068,21579.7845197316,6.48,59523.7089921825,77.51,9.88848561636126,10.1390113755643,10.4661872832224,10.6049133991236,10.8072642650984,10.9808779182979
5106100,13.1982226910981,40173.6330606165,16092,16092,-6.86,85696.9474489197,5064.12,9.2528963077176,9.4777147342935,9.5692796141156,9.74437905679022,9.99885228927932,10.3889284507131
5110701,537.287699317431,68093.3939236231,26400,27080.9258878542,10,49570.6870919116,86.13,9.75610790056651,10.1473081475934,10.3555171010672,10.5150340460776,10.8210346818722,11.0777732066462
5110702,386.676178767636,88075.3699577428,28668,36289.069948474,14.79,59291.8075640519,158.97,9.76530525003369,10.09960290739,10.2542675654813,10.2873052193661,10.4748297868243,10.6314626765999
5110703,55.827472501381,63109.8824447034,22992,29000.2261322576,2.74,57766.8799911933,1090.65,9.36749991295267,9.75396312100201,9.90709188952971,10.0039566738469,10.1173521417113,10.3949343655317
5115301,89.80455440284,66884.8599709741,27540,29088.772810048,6.55,52020.8779386245,588.22,9.52856266142809,9.9831298132561,10.0010272520654,10.1014640961894,10.3399068716522,10.5691036141191
5115302,562.683732193505,52727.4867733743,23064,24978.4201063657,-0.34,63976.6849000231,116.4,9.65471058264967,9.86178490154175,10.1414091173649,10.2941544735813,10.5709872940894,10.940392565621
5115303,470.655656861565,50872.1897932445,22632,22940.2399713314,-5.64,41040.696682442,83.9,9.82357980730544,10.0254256165623,10.223762606772,10.5094107948972,10.7590055632165,11.1122173066678
5117700,24.9652374311613,39510.3337206696,19056,16590.5754852741,-9.4,88270.1163257019,2870.73,9.27426283687896,9.58162496414674,9.56202169631652,9.8285571444875,10.1629241372624,10.4769523528849
5117900,96.1642079499584,49010.2572420293,20208,21276.7105125276,-5.13,76221.7830369179,724.3,9.40577356600697,9.69786718695573,9.88384494314748,10.0682275506958,10.2423376740786,10.5632341448391
5151000,1727.41687680466,82457.5232873674,23796,23684.336731966,-0.13,93993.8652109248,38.68,10.045565863654,10.3139287305887,10.4758770992399,10.5989964395154,10.7753162826977,11.0443457251359
5160001,573.385400263265,78021.2035369472,27492,28296.4266969993,14.55,63514.053263096,97.99,9.75976383684135,10.1567681240861,10.3849913277722,10.4761021510352,10.617487664866,10.803453858782
5161001,308.498089098946,98161.0320673991,27324,31540.1698458563,13.39,56720.9811259377,152.49,9.87860092197777,10.2924609422508,10.4652929866701,10.4947861670945,10.6073383645303,10.7295232485102
5168701,440.183974342274,56264.393933977,22068,24381.345309024,-2.05,52000.9672099467,113.13,9.69797026918865,10.0290419172405,10.2473137056853,10.4543832855338,10.8010793471427,11.075669829028
