gid,name,wedge_s0,wedge_s0.5,wedge_s1,wedge_s2,wedge_s5,wedge_s10,wedge_s20,wedge_s30,wedge_s50,price_s50
5323311,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center",-43.3224099745676,-43.1068754005628,-42.8934749723103,-42.472950856014,-41.2594376866327,-39.3840092951141,-36.1020083075891,-33.3249308932773,-28.8816066575891,10971.3466145075
5323312,"Seatle City (West Seattle-Industrial)",819.496581490755,815.41948421179,811.382753510305,803.42802109661,780.472935208461,744.996891913623,682.913817747263,630.381985308384,546.33105420991,12780.1176260563
5323313,"Seattle City (Southeast)",489.103838877778,486.670486775743,484.261226700182,479.513567418879,465.813180189863,444.639853669731,407.586532947467,376.233722114208,326.069226279642,12008.7232091867
5323314,"Seattle City (Central)",1047.13466286898,1041.92503734355,1036.76699273418,1026.6026104175,997.271107383818,951.94060227439,872.612219015609,805.488201848211,698.089775084103,12612.8318978101
5323315,"Seattle City (Lake Union-Downtown)",1329.68212026152,1323.06678643025,1316.51695059542,1303.60992162992,1266.36392458719,1208.8019273452,1108.06843363846,1022.83239994861,886.454747082786,13101.8999606061
5323316,"Seattle City (Northwest)",1170.52905474086,1164.7055273326,1158.93965828435,1147.57750481637,1114.7895763952,1064.11732245556,975.440879026548,900.406964960606,780.352703098742,14265.1532901945
5323317,"Seattle City (Northeast)",897.69603394705,893.229884870711,888.807954424377,880.094150946017,854.948604164831,816.087303144748,748.080028559387,690.535410612372,598.464022558139,13866.5632730179
5323318,"Seattle City (North)",776.582036232576,772.718444092705,768.893105242641,761.354937560904,739.601939656743,705.983669534315,647.151696874731,597.370797039428,517.721357828035,11947.3004554787
5325301,"Tacoma City (North)",-449.625720334305,-447.388776468977,-445.173980789983,-440.809529893659,-428.214971433716,-408.75065512989,-374.688100608191,-345.865938924946,-299.750480311004,9471.93137577528
5325302,"Tacoma City (South)",-895.941296546569,-891.483876861716,-887.070590592823,-878.373820480578,-853.277424637537,-814.492087083216,-746.61774685895,-689.185612780875,-597.29419714106,9081.57941849809
5325303,"Pierce County (North Central)--Bonney Lake, Edgewood, Fife & Sumner Cities",-723.309167204248,-719.710613829453,-716.147690314858,-709.126634585891,-688.865873019509,-657.55378860436,-602.757639270238,-556.391667085969,-482.206111293754,10217.8488595384
5325304,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",-2179.35944865306,-2168.51686413013,-2157.78163267586,-2136.62691061353,-2075.58042692519,-1981.23586232153,-1816.13287374555,-1676.43034507146,-1452.90629885676,6317.06841048077
5325305,"Pierce County (East Central)--Puyallup City & South Hill",-1029.13447243499,-1024.01440000457,-1018.94502236816,-1008.95536477165,-980.128068632332,-935.576792934306,-857.612060230687,-791.641901733856,-686.089648002573,10146.6489949318
5325306,"Pierce County (South Central)--Parkland & Spanaway",-1325.67616606647,-1319.08076193638,-1312.55065887291,-1299.68251551145,-1262.54872906296,-1205.16015091957,-1104.73013806936,-1019.75089690313,-883.784110187444,9161.90590506376
5325307,"Pierce County (West Central)--Lakewood & University Place Cities",-762.360204070581,-758.567367029982,-754.812083260033,-747.411964925959,-726.057336914091,-693.054731330763,-635.300170012335,-586.430926443456,-508.240136013325,8148.03043438753
5325308,"Pierce County (Northwest)--Peninsula Region & JBLM",-1622.94260686653,-1614.86826519838,-1606.87386838329,-1591.12020287467,-1545.65962489393,-1475.4023700023,-1352.45217240404,-1248.41739010022,-1081.9617377398,8172.62728023742
5326101,"Snohomish County (North)--Marysville & Arlington Cities",-938.412177639864,-933.743460801592,-929.120968185085,-920.011938971815,-893.725883195175,-853.101980094314,-782.010148141429,-721.855521506201,-625.608118336277,8433.277370197
5326102,"Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",-1443.08980954125,-1435.9102579552,-1428.80179207502,-1414.79393097415,-1374.37124702242,-1311.89982687281,-1202.57484105996,-1110.06908447177,-962.059873011101,8376.04634823537
