56672.82,64085.73,131300.85
56672.82,64085.73,131300.85
56672.82,64085.73,131300.85
56672.82,64085.73,131300.85
56672.82,64085.73,131300.85
56672.82,64085.73,131300.85
46059.24,63107.11,108926.33
46059.24,63107.11,108926.33
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
43963.01,59812.41,117811.46
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49311.89,54106.13,95124.33
49749.15,55451.31,96688.95
45240.51,53047.62,96223.05
47769.88,61711.68,132401.79
47769.88,61711.68,132401.79
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
48630.15,66235.29,128864.87
45661.98,58452.69,100680.07
46270.68,64547.36,125144.43
46270.68,64547.36,125144.43
46270.68,64547.36,125144.43
47367.71,61504.91,103295.05
47367.71,61504.91,103295.05
47367.71,61504.91,103295.05
42967.05,64216.04,93992.23
39812.54,53537.01,94228.06
43325.47,56746.55,121025.30
39472.61,45017.31,118049.34
36384.25,60778.29,176199.49
42356.72,64645.28,90180.15
