0.0161452313,0.0306053764,0.0416816335
0.0142692009,0.0212840285,0.0388173332
0.0184571071,0.0290035360,0.0584569165
0.0165810767,0.0185915733,0.0656643171
0.0171495708,0.0210880586,0.0565722629
0.0307839533,0.0360414093,0.0262685258
0.0490326126,0.0378477400,0.0161128553
0.0491463114,0.0341924765,0.0212816577
0.0536753141,0.0366974822,0.0164953840
0.0408178735,0.0368764112,0.0316472526
0.0515813610,0.0329740553,0.0230636817
0.0142313013,0.0218208154,0.0381222506
0.0228534612,0.0164273847,0.0279152652
0.0084895113,0.0212925489,0.0496307665
0.0112182828,0.0177224897,0.0532367993
0.0092569783,0.0153793720,0.0499060006
0.0109814102,0.0237975546,0.0433796877
0.0149892934,0.0213351510,0.0380056260
0.0232514070,0.0320879308,0.0295853296
0.0378996039,0.0319686448,0.0121616137
0.0349339599,0.0315852256,0.0151611985
0.0454984745,0.0435734674,0.0147926648
0.0460859184,0.0469560772,0.0200827568
0.0512686892,0.0338516594,0.0088727999
0.0322904626,0.0329399736,0.0170271922
0.0349908093,0.0386571806,0.0189678256
0.0612647098,0.0437183147,0.0157816414
0.0427507533,0.0417756571,0.0272994873
0.0235167043,0.0363566651,0.0447651880
0.0317124936,0.0325480339,0.0297952538
0.0290026719,0.0303753248,0.0243512173
0.0558734911,0.0506283815,0.0250976148
