50082.75,66120.69,128111.99
48120.99,63530.73,123093.80
60334.92,79655.90,154337.10
56610.25,74738.50,144809.39
49685.81,65596.64,127096.60
43380.65,57272.39,110967.98
50371.76,66502.25,128851.27
42161.96,55663.44,107850.56
52666.97,69532.46,134722.44
50545.03,66731.01,129294.51
50467.74,66628.97,129096.79
53644.60,70823.16,137223.23
48129.80,63542.36,123116.34
52890.05,69826.98,135293.09
59787.67,78933.42,152937.25
50659.30,66881.88,129586.81
53801.00,71029.64,137623.29
45162.28,59624.55,115525.40
52993.47,65363.11,97346.92
46785.04,57705.53,85942.28
53264.32,65697.19,97844.47
44695.21,55127.89,82103.35
46598.28,57475.17,85599.21
48178.11,59423.77,88501.31
47277.68,58313.16,86847.25
48776.00,60161.21,89599.60
46429.24,58247.04,100799.42
44830.16,56240.94,97327.77
54873.75,68840.95,119132.72
48346.54,60652.35,104961.94
48542.08,60897.66,105386.45
56505.78,70888.40,122675.93
