0.18159,0.02336,0.02049,0.00339,0.03717,0.42180,0.00161,0.00038,0.00176,0.00230,0.02555,0.02431,0.00434,0.00301,0.01165,0.05633,0.00991,0.00631,0.00396,0.00337,0.00294,0.00228,0.00327,0.00059,0.00083,0.03306,0.01302,0.00337,0.01437,0.01022,0.00050,0.00318,0.00894,0.00178,0.00038,0.00194,0.00216,0.00059,0.00071,0.00026,0.00047,0.00040,0.00081,0.01817,0.00693,0.02574,0.00047
0.08260,0.08633,0.04914,0.01251,0.07115,0.40110,0.00118,0.00042,0.00179,0.00229,0.01918,0.01669,0.00610,0.00667,0.02205,0.02920,0.01374,0.01412,0.01125,0.01315,0.01137,0.00428,0.00709,0.00058,0.00165,0.02249,0.01450,0.00267,0.00689,0.00709,0.00092,0.00287,0.00864,0.00173,0.00022,0.00231,0.00309,0.00080,0.00125,0.00076,0.00032,0.00034,0.00060,0.01703,0.00514,0.01376,0.00096
0.06292,0.04157,0.08885,0.01580,0.04425,0.45944,0.00141,0.00040,0.00113,0.00185,0.01126,0.01315,0.00340,0.00458,0.01053,0.02038,0.01053,0.01281,0.00997,0.01353,0.01236,0.00543,0.00778,0.00058,0.00125,0.03259,0.01701,0.00374,0.00816,0.00939,0.00107,0.00388,0.01005,0.00291,0.00026,0.00175,0.00221,0.00058,0.00072,0.00062,0.00032,0.00026,0.00062,0.02457,0.00515,0.01795,0.00103
0.06241,0.05839,0.07480,0.04511,0.03999,0.38734,0.00172,0.00034,0.00086,0.00274,0.00847,0.00998,0.00279,0.00520,0.01239,0.01623,0.01164,0.01636,0.01548,0.03048,0.02351,0.01189,0.01820,0.00093,0.00468,0.01915,0.01884,0.00384,0.00570,0.00774,0.00209,0.00946,0.01184,0.00501,0.00032,0.00266,0.00418,0.00075,0.00147,0.00157,0.00043,0.00052,0.00072,0.02247,0.00515,0.01257,0.00157
0.08230,0.03549,0.03420,0.00826,0.09143,0.49234,0.00111,0.00032,0.00114,0.00195,0.01263,0.01457,0.00249,0.00270,0.01331,0.02913,0.00916,0.00679,0.00479,0.00570,0.00488,0.00203,0.00440,0.00041,0.00130,0.03358,0.01623,0.00275,0.00899,0.00879,0.00087,0.00317,0.00785,0.00183,0.00034,0.00217,0.00205,0.00082,0.00080,0.00058,0.00029,0.00036,0.00082,0.01971,0.00423,0.02029,0.00067
0.07037,0.02925,0.04272,0.01031,0.04435,0.52273,0.00107,0.00035,0.00075,0.00185,0.01170,0.01215,0.00207,0.00222,0.00819,0.02211,0.00666,0.00761,0.00576,0.00871,0.00694,0.00407,0.00686,0.00067,0.00140,0.04083,0.01729,0.00399,0.01051,0.01106,0.00090,0.00487,0.01086,0.00299,0.00032,0.00282,0.00260,0.00085,0.00107,0.00075,0.00040,0.00047,0.00080,0.02371,0.00564,0.02553,0.00087
0.00432,0.00205,0.00288,0.00044,0.00120,0.02375,0.45680,0.09397,0.02466,0.04876,0.13141,0.04078,0.00772,0.00748,0.01230,0.02456,0.00560,0.01346,0.00528,0.00528,0.00816,0.00353,0.00244,0.00148,0.00454,0.00288,0.00196,0.00408,0.01090,0.00336,0.00052,0.00170,0.00196,0.00033,0.00052,0.00955,0.00645,0.00890,0.00107,0.00068,0.00007,0.00035,0.00048,0.00299,0.00170,0.00571,0.00100
0.00390,0.00163,0.00280,0.00017,0.00068,0.02352,0.32660,0.18694,0.03011,0.05654,0.14433,0.04698,0.00708,0.00752,0.01212,0.02551,0.00562,0.01401,0.00547,0.00492,0.00850,0.00303,0.00267,0.00193,0.00506,0.00299,0.00155,0.00337,0.01119,0.00333,0.00059,0.00119,0.00170,0.00034,0.00064,0.01115,0.00786,0.01227,0.00131,0.00028,0.00021,0.00030,0.00047,0.00335,0.00176,0.00564,0.00093
0.01876,0.01039,0.00750,0.00123,0.00605,0.08115,0.03015,0.01207,0.09727,0.06540,0.23295,0.09603,0.02780,0.02396,0.03339,0.07009,0.01527,0.02758,0.01051,0.00808,0.01024,0.00287,0.00387,0.00179,0.00341,0.01157,0.00536,0.00634,0.01490,0.00844,0.00116,0.00299,0.00557,0.00091,0.00060,0.00551,0.00461,0.00318,0.00154,0.00025,0.00027,0.00039,0.00066,0.00889,0.00472,0.01347,0.00083
0.01659,0.00848,0.00661,0.00088,0.00492,0.06353,0.02634,0.01027,0.03606,0.12898,0.31539,0.10241,0.02044,0.01550,0.02862,0.06839,0.00992,0.01941,0.00708,0.00752,0.00876,0.00372,0.00492,0.00187,0.00419,0.00862,0.00371,0.00459,0.01114,0.00671,0.00090,0.00180,0.00349,0.00075,0.00031,0.00568,0.00396,0.00144,0.00096,0.00053,0.00024,0.00035,0.00035,0.00695,0.00322,0.01248,0.00104
0.02523,0.00935,0.00688,0.00094,0.00674,0.08799,0.01474,0.00625,0.02594,0.06148,0.30618,0.12163,0.02529,0.01676,0.03109,0.09248,0.01257,0.01876,0.00676,0.00576,0.00654,0.00290,0.00354,0.00148,0.00318,0.01107,0.00482,0.00561,0.01679,0.00939,0.00066,0.00165,0.00416,0.00041,0.00020,0.00685,0.00591,0.00162,0.00079,0.00043,0.00027,0.00041,0.00039,0.00674,0.00356,0.01699,0.00082
0.03959,0.01298,0.00958,0.00148,0.01036,0.14592,0.00757,0.00236,0.01187,0.02908,0.18213,0.15762,0.01894,0.01413,0.02885,0.12153,0.01610,0.01935,0.00868,0.00572,0.00718,0.00199,0.00514,0.00130,0.00216,0.01799,0.00740,0.00662,0.02060,0.01273,0.00090,0.00255,0.00699,0.00103,0.00043,0.00582,0.00522,0.00086,0.00070,0.00047,0.00029,0.00031,0.00039,0.01267,0.00767,0.02612,0.00062
0.04842,0.02417,0.01527,0.00249,0.01783,0.14429,0.00723,0.00267,0.02529,0.02429,0.14799,0.09626,0.07201,0.03180,0.05623,0.09924,0.02425,0.02989,0.01343,0.01132,0.01227,0.00395,0.00558,0.00172,0.00374,0.01248,0.00707,0.00295,0.00760,0.00781,0.00082,0.00202,0.00354,0.00051,0.00035,0.00258,0.00265,0.00065,0.00128,0.00042,0.00016,0.00032,0.00056,0.00649,0.00319,0.01386,0.00107
0.03878,0.03369,0.01813,0.00457,0.02043,0.14164,0.00654,0.00279,0.01974,0.01937,0.11911,0.07345,0.03804,0.08229,0.06853,0.06708,0.03740,0.05689,0.02138,0.01666,0.02297,0.00613,0.00741,0.00141,0.00412,0.01205,0.00668,0.00290,0.00625,0.00613,0.00062,0.00207,0.00362,0.00058,0.00031,0.00226,0.00321,0.00081,0.00066,0.00054,0.00041,0.00035,0.00050,0.00664,0.00308,0.01109,0.00068
