0.0198217442,0.0135924836,0.0134800339,0.0166262889,0.0317665264,0.0356908366
0.0219234243,0.0227548406,0.0185568550,0.0173321027,0.0166963244,0.0134223160
0.0138119818,0.0183100110,0.0176858163,0.0218959753,0.0217400933,0.0185166385
0.0387015065,0.0336041035,0.0402207207,0.0235616609,0.0099888175,0.0068869202
0.0198358795,0.0222009501,0.0222319674,0.0226933673,0.0290581910,0.0241756920
0.0171251160,0.0191669769,0.0191937554,0.0195921006,0.0250871100,0.0208718514
0.0210043248,0.0211180659,0.0215308853,0.0232090779,0.0220768540,0.0161643258
0.0173869407,0.0134394844,0.0212349750,0.0292079137,0.0214848745,0.0192388727
0.0126889324,0.0106457837,0.0126932533,0.0167157701,0.0209354263,0.0238253082
0.0288269668,0.0295643324,0.0256347912,0.0208094990,0.0230936328,0.0220112927
0.0263764647,0.0264830919,0.0222570339,0.0218549533,0.0314261724,0.0332179561
0.0115333266,0.0122683044,0.0140491008,0.0173256389,0.0308683877,0.0424056651
0.0270664419,0.0315274205,0.0227308476,0.0193253735,0.0201161833,0.0164516886
0.0204440479,0.0198536418,0.0203635595,0.0188092313,0.0199783110,0.0162402310
0.0213998982,0.0239792740,0.0186452259,0.0161715289,0.0218317663,0.0204812637
0.0096487263,0.0102636052,0.0117534110,0.0144945472,0.0258243465,0.0354763780
0.0379873815,0.0247058046,0.0146060944,0.0078030313,0.0054305192,0.0029054496
0.0248413065,0.0286355291,0.0234389283,0.0233799945,0.0200222911,0.0135168906
0.0278270282,0.0260651541,0.0193680082,0.0134909064,0.0084973401,0.0047504515
0.0258336947,0.0262923197,0.0293907187,0.0218012865,0.0092156938,0.0041838221
0.0275139848,0.0274295623,0.0350451545,0.0358329089,0.0308622676,0.0222255772
0.0192994610,0.0190944688,0.0263845694,0.0254118570,0.0158405734,0.0112475369
0.0293096366,0.0280029630,0.0298810549,0.0211488016,0.0090434926,0.0050973043
0.0155166481,0.0143248590,0.0199980058,0.0233510226,0.0139365295,0.0118095946
0.0258145146,0.0219397088,0.0346575004,0.0343690472,0.0192500728,0.0143139234
0.0104534300,0.0182852033,0.0202100185,0.0209839491,0.0293547386,0.0373989393
0.0164347257,0.0274585143,0.0232673074,0.0221691717,0.0281920266,0.0249948511
0.0164044714,0.0201339980,0.0158475364,0.0165827708,0.0194752917,0.0217259164
0.0225291121,0.0236424198,0.0229269715,0.0234748624,0.0344158003,0.0395920077
0.0122971284,0.0151389175,0.0156580786,0.0175761701,0.0245625108,0.0364992643
0.0137839115,0.0121355512,0.0135367047,0.0140460945,0.0189151283,0.0228582977
0.0154690214,0.0164972332,0.0154794037,0.0176072238,0.0187304591,0.0212134101
0.0313164638,0.0305058856,0.0228894125,0.0170747551,0.0208492284,0.0181889795
0.0244124031,0.0236221162,0.0195633481,0.0192817832,0.0205927890,0.0239575177
0.0282370617,0.0293612059,0.0342580545,0.0397499392,0.0249222065,0.0167379161
0.0188763302,0.0178085674,0.0153620462,0.0166551486,0.0170017095,0.0180479051
0.0101995861,0.0116614385,0.0144299773,0.0176024075,0.0271148422,0.0331123369
0.0149080945,0.0125607984,0.0149774115,0.0206528310,0.0207366511,0.0230468567
0.0138010426,0.0124754934,0.0176595949,0.0215706507,0.0186146659,0.0217948471
0.0286302931,0.0284584825,0.0243995551,0.0225039884,0.0185319244,0.0173029555
0.0166209573,0.0165212148,0.0141648554,0.0130644080,0.0107584761,0.0100450136
0.0319454640,0.0260155663,0.0366981985,0.0392631866,0.0229191823,0.0175243597
0.0296138416,0.0240118604,0.0254176117,0.0292988392,0.0206660530,0.0225955900
0.0244296152,0.0318223834,0.0273115353,0.0294477302,0.0377068914,0.0371213006
0.0233829262,0.0201340756,0.0170033394,0.0220464131,0.0258679408,0.0336237517
0.0116900923,0.0127367688,0.0132587002,0.0172482899,0.0239591846,0.0383913089
0.0230246490,0.0237495664,0.0206480716,0.0158855013,0.0120405020,0.0090988877
