0.00444,0.00236,0.00346,0.00530,0.00950,0.00766,0.01696,0.01378,0.00834,0.01814,0.05820,0.01040,0.03240,0.00198,0.00516,0.00286,0.00956,0.00254,0.00574,0.04080,0.20522,0.07358,0.05368,0.01734,0.00710,0.02074,0.02800,0.15634,0.06230,0.03640,0.01046,0.01394,0.01392,0.03246,0.00668,0.00042,0.00060,0.00124
0.00348,0.00225,0.00363,0.00482,0.01009,0.00681,0.01454,0.01060,0.00618,0.01115,0.03673,0.00916,0.02829,0.00164,0.00366,0.00258,0.00832,0.00229,0.00486,0.02775,0.16542,0.06282,0.05181,0.02017,0.00554,0.02406,0.02665,0.06825,0.16689,0.05513,0.01430,0.02373,0.02928,0.07448,0.01157,0.00019,0.00027,0.00060
0.00396,0.00277,0.00395,0.00668,0.01794,0.01307,0.01957,0.01035,0.00645,0.00981,0.03865,0.01127,0.05175,0.00158,0.00469,0.00272,0.00796,0.00190,0.00457,0.03379,0.14197,0.04825,0.04777,0.02709,0.00373,0.04668,0.03667,0.03355,0.05337,0.17738,0.03778,0.03735,0.01884,0.02654,0.00816,0.00034,0.00041,0.00066
0.00661,0.00350,0.00527,0.01336,0.04702,0.04199,0.02334,0.01128,0.00484,0.00735,0.03264,0.00912,0.04579,0.00241,0.00674,0.00345,0.00846,0.00154,0.00516,0.02453,0.10345,0.02980,0.02939,0.01641,0.00260,0.08126,0.02518,0.01644,0.01776,0.08488,0.24341,0.01243,0.01093,0.01170,0.00748,0.00045,0.00090,0.00113
0.00393,0.00393,0.00489,0.00535,0.00981,0.00645,0.01117,0.01079,0.00454,0.00831,0.02516,0.00535,0.02349,0.00268,0.00393,0.00268,0.01027,0.00314,0.00454,0.01770,0.08470,0.03207,0.04128,0.01768,0.00540,0.02091,0.01944,0.03345,0.07713,0.10591,0.01906,0.25194,0.05732,0.04609,0.01847,0.00018,0.00031,0.00059
0.00413,0.00295,0.00377,0.00551,0.00958,0.00579,0.01140,0.00913,0.00446,0.00593,0.01803,0.00519,0.01825,0.00194,0.00463,0.00290,0.00828,0.00194,0.00487,0.01551,0.08237,0.02973,0.02362,0.01025,0.00291,0.01717,0.01579,0.04713,0.09009,0.06519,0.01955,0.06789,0.19364,0.12459,0.06440,0.00025,0.00025,0.00099
0.00369,0.00192,0.00376,0.00475,0.00847,0.00542,0.01402,0.01047,0.00478,0.00770,0.02882,0.00721,0.02068,0.00160,0.00417,0.00270,0.00858,0.00163,0.00521,0.02121,0.13693,0.04295,0.02608,0.00882,0.00390,0.01713,0.01685,0.04924,0.08907,0.03638,0.01235,0.02022,0.06467,0.26866,0.03865,0.00032,0.00030,0.00070
0.00472,0.00275,0.00415,0.00632,0.00984,0.00573,0.01385,0.00973,0.00446,0.00577,0.01754,0.00517,0.01770,0.00218,0.00389,0.00311,0.00936,0.00176,0.00581,0.01422,0.08115,0.02876,0.01823,0.00703,0.00346,0.01388,0.01005,0.02645,0.04135,0.03805,0.01948,0.03471,0.07952,0.07698,0.37127,0.00027,0.00025,0.00108
0.00201,0.00140,0.00208,0.00133,0.00166,0.00085,0.00386,0.00334,0.00118,0.00137,0.00358,0.00078,0.00229,0.00315,0.00435,0.01129,0.00556,0.00118,0.00386,0.00204,0.01046,0.00255,0.00177,0.00073,0.00059,0.00081,0.00066,0.00085,0.00085,0.00137,0.00068,0.00036,0.00094,0.00078,0.00100,0.48218,0.04875,0.38752
0.01834,0.01733,0.02096,0.00697,0.00524,0.00185,0.02766,0.01826,0.00410,0.00496,0.01375,0.00303,0.00853,0.02214,0.04060,0.01576,0.01062,0.00307,0.00674,0.00557,0.03292,0.00750,0.00747,0.00163,0.00191,0.00297,0.00199,0.00228,0.00240,0.00425,0.00234,0.00098,0.00110,0.00227,0.00144,0.03035,0.44984,0.19085
0.00875,0.01016,0.01337,0.00394,0.00401,0.00147,0.02026,0.01654,0.00323,0.00401,0.00855,0.00200,0.00574,0.03515,0.03911,0.05473,0.02022,0.00320,0.00885,0.00370,0.02459,0.00623,0.00391,0.00124,0.00170,0.00224,0.00138,0.00175,0.00222,0.00295,0.00194,0.00073,0.00104,0.00146,0.00097,0.06941,0.08508,0.52417
